id,type,smelly,lines_code,lines_blank,lines_comment,num_keys,num_suspicious_comments,num_tokens,text_entropy,num_imports,num_inputs,num_interfaces,num_node_templates,num_node_types,num_parameters,num_properties,num_relationship_templates,num_relationship_types,num_shell_scripts
1156,"{'alien.test.MyRequirementsListCapabilities': {'derived_from': 'tosca.nodes.SoftwareComponent', 'capabilities': [{'host': 'tosca.capabilities.Container'}, {'endpoint': {'type': 'tosca.capabilities.Endpoint', 'description': 'this is a capability'}}], 'requirements': [{'host': 'tosca.capabilities.Container'}, {'endpoint': 'tosca.capabilities.Endpoint', 'relationship': 'tosca.relationships.ConnectsTo', 'occurrences': [0, 'unbounded']}, {'another_endpoint': {'type': 'tosca.capabilities.Endpoint', 'relationship': 'tosca.relationships.ConnectsTo', 'occurrences': [0, 'unbounded']}}]}}",,20.0,0.0,0.0,16.0,0.0,32.0,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700,"{'org.ystia.beats.linux.bash.relationships.ConnectsBeatToLS': {'derived_from': 'org.ystia.relationships.ConnectsTo', 'description': 'Connects Beat to Logstash\n', 'valid_target_types': ['org.ystia.logstash.pub.capabilities.LogstashEndpoint'], 'interfaces': {'Configure': {'post_configure_source': {'inputs': {'TARGET_IP_ADDRESS': {'get_attribute': ['TARGET', 'ip_address']}}, 'implementation': 'relationships/logstash/beat_to_logstash_post_configure_source.sh'}}}, 'artifacts': [{'rsscripts': {'file': 'relationships/logstash', 'type': 'tosca.artifacts.File'}}]}}",,18.0,0.0,0.0,15.0,0.0,26.0,4.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2431,"{'mycompany.mytypes.myCustomConnectionType': {'derived_from': 'tosca.relationships.ConnectsTo', 'properties': None}}",,3.0,0.0,0.0,3.0,0.0,5.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2277,"{'tosca.nodes.indigo.OphidiaIO': {'derived_from': 'tosca.nodes.SoftwareComponent', 'properties': {'server_ip': {'type': 'string', 'description': 'IP of the OphidiaServer node', 'required': True}}, 'artifacts': {'ophidia_role': {'file': 'indigo-dc.ophidia-cluster', 'type': 'tosca.artifacts.AnsibleGalaxy.role'}, 'slurm_role': {'file': 'indigo-dc.slurm', 'type': 'tosca.artifacts.AnsibleGalaxy.role'}, 'nfs_role': {'file': 'indigo-dc.nfs', 'type': 'tosca.artifacts.AnsibleGalaxy.role'}}, 'interfaces': {'Standard': {'configure': {'implementation': 'https://raw.githubusercontent.com/indigo-dc/tosca-types/dodas_roll/artifacts/ophidia/ophidia_io_install.yml', 'inputs': {'ophidia_server_ip': {'get_property': ['SELF', 'server_ip']}}}}}}}",,26.0,0.0,0.0,24.0,0.0,41.0,4.88,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2483,"{'org.alien4cloud.diamond.collectors.relationships.DiamondCloudifyCollector': {'derived_from': 'tosca.relationships.ConnectsTo', 'valid_target_types': ['org.alien4cloud.cloudify.manager.pub.capabilities.CloudifyMonitorEndpoint'], 'properties': {'collector_name': {'type': 'string', 'default': 'CloudifyCollector'}}, 'interfaces': {'Configure': {'pre_configure_source': {'inputs': {'ANSIBLE_VERBOSE': False, 'PLAYBOOK_ENTRY': 'collect_custom.yml', 'datasource_name': {'get_attribute': ['SOURCE', 'datasource_name']}, 'collectors_conf_path': {'get_attribute': ['SOURCE', 'collectors_conf_path']}, 'dashboard_dir': {'get_attribute': ['SOURCE', 'dashboard_dir']}, 'collector_name': {'get_property': ['SELF', 'collector_name']}}, 'implementation': 'playbook/playbook.ansible'}, 'pre_configure_target': {'inputs': {'ANSIBLE_VERBOSE': False, 'PLAYBOOK_ENTRY': 'install_custom_collector.yml', 'collectors_path': {'get_attribute': ['SOURCE', 'collectors_path']}, 'collector_name': {'get_property': ['SELF', 'collector_name']}}, 'implementation': 'playbook/playbook.ansible'}}}}}",,44.0,0.0,0.0,31.0,0.0,53.0,4.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1575,"{'org.ystia.monitoring.service.impl.Graphite': {'derived_from': 'org.ystia.monitoring.service.pub.MonitoringService', 'metadata': {'icon': '/images/graphite.png'}, 'attributes': {'web_ui_url': {'concat': ['http://', {'get_attribute': ['SELF', 'http_endpoint', 'ip_address']}, ':', {'get_attribute': ['SELF', 'http_endpoint', 'port']}]}}, 'capabilities': {'http_endpoint': {'type': 'org.ystia.monitoring.service.impl.GraphiteHttpEndpoint', 'description': 'Endpoint to Graphite Web UI'}, 'data_collection': {'type': 'org.ystia.monitoring.service.impl.GraphiteDataCollectionEndpoint', 'description': 'Endpoint to collect data'}}, 'interfaces': {'Standard': {'start': {'implementation': {'file': 'sitespeedio/graphite:1.0.2-2-b', 'repository': 'docker', 'type': 'tosca.artifacts.Deployment.Image.Container.Docker'}}}}}}",,31.0,0.0,0.0,23.0,0.0,47.0,5.14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,"{'toscaruntime.test.nodes.BadFunction': {'derived_from': 'tosca.nodes.Root', 'properties': {'good_prop': {'type': 'string'}, 'bad_prop': {'type': 'string'}}, 'attributes': {'a_bad_one': {'get_attribute': ['SOURCE', 'bad_prop']}}, 'interfaces': {'Standard': {'create': {'inputs': {'bad_input': {'get_property': ['TARGET', 'bad_prop']}, 'composite_bad_input': {'concat': [{'get_attribute': ['SELF', 'a']}, {'get_attribute': ['SOURCE', 'b']}, {'get_property': ['HOST', 'c']}, {'get_property': ['TARGET', 'd']}]}}}}}}}",,34.0,0.0,0.0,22.0,0.0,37.0,4.61,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
252,"{'tosca.capabilities.custom.Endpoint': {'derived_from': 'tosca.capabilities.Endpoint', 'attributes': {'credential': {'type': 'tosca.datatypes.Credential'}}}}",,5.0,0.0,0.0,5.0,0.0,7.0,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,"{'org.alien4cloud.storage.elasticsearch.ansible.nodes.ElasticSearch': {'derived_from': 'org.alien4cloud.storage.elasticsearch.pub.nodes.ElasticSearchService', 'description': 'Installation of an ElasticSearch with an UI to browse it !.\n', 'tags': {'icon': 'images/elasticsearch.png'}, 'properties': {'component_version': {'description': 'The version of Elasticsearch', 'type': 'version', 'default': '1.7.0', 'constraints': [{'valid_values': ['1.7.0']}]}, 'elasticsearch_url': {'type': 'string', 'required': True, 'default': 'https://download.elastic.co/elasticsearch/elasticsearch/elasticsearch-1.7.0.deb'}, 'cluster_name': {'description': 'The name of the ElasticSearch cluster.', 'type': 'string', 'required': True, 'default': 'escluster'}}, 'interfaces': {'Standard': {'create': {'inputs': {'APPLICATION_URL': {'get_property': ['SELF', 'elasticsearch_url']}}, 'implementation': 'scripts/elasticsearch/install_elasticsearch.sh'}, 'configure': {'inputs': {'ES_IP': {'get_attribute': ['HOST', 'ip_address']}, 'CLUSTER_NAME': {'get_property': ['SELF', 'cluster_name']}, 'HTTP_PORT': {'get_property': ['SELF', 'http', 'port']}}, 'implementation': 'scripts/elasticsearch/configure_elasticsearch.sh'}, 'start': {'implementation': 'scripts/elasticsearch/start_elasticsearch.sh'}}}, 'artifacts': [{'configs': {'file': 'config/elasticsearch', 'type': 'tosca.artifacts.File'}}, {'commons': {'file': 'scripts/commons', 'type': 'tosca.artifacts.File'}}]}}",,56.0,0.0,0.0,46.0,0.0,94.0,5.85,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
1110,"{'alien.test.nodes.Application': {'derived_from': 'tosca.nodes.Root', 'requirements': [{'server': {'capability': 'alien.test.capabilities.AppServer', 'relationship': 'alien.test.relationships.HostedOnAppServer', 'occurrences': [1, 1]}}]}}",,9.0,0.0,0.0,7.0,0.0,12.0,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,"{'tosca.nodes.Root': {'metadata': {'puccini.normative': 'true', 'specification.citation': '[TOSCA-Simple-Profile-YAML-v1.2]', 'specification.location': '5.9.1'}, 'description': 'The TOSCA Root Node Type is the default type that all other TOSCA base Node Types derive from. This allows for all TOSCA nodes to have a consistent set of features for modeling and management (e.g., consistent definitions for requirements, capabilities and lifecycle interfaces).', 'attributes': {'tosca_id': {'description': 'A unique identifier of the realized instance of a Node Template that derives from any TOSCA normative type.', 'type': 'string'}, 'tosca_name': {'description': 'This attribute reflects the name of the Node Template as defined in the TOSCA service template. This name is not unique to the realized instance model of corresponding deployed application as each template in the model can result in one or more instances (e.g., scaled) when orchestrated to a provider environment.', 'type': 'string'}, 'state': {'description': 'The state of the node instance.', 'type': 'string', 'default': 'initial'}}, 'interfaces': {'Standard': {'type': 'tosca.interfaces.node.lifecycle.Standard'}}, 'capabilities': {'feature': {'type': 'tosca.capabilities.Node'}}, 'requirements': [{'dependency': {'capability': 'tosca.capabilities.Node', 'node': 'tosca.nodes.Root', 'relationship': 'tosca.relationships.DependsOn', 'occurrences': [0, 'UNBOUNDED']}}]}}",,39.0,0.0,0.0,29.0,0.0,162.0,6.41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,{'org.alien4cloud.test.duplicate.SimpleType': {'derived_from': 'tosca.nodes.Root'}},,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,"{'yorc.type.TypeWithEndpointCap': {'derived_from': 'tosca.nodes.SoftwareComponent', 'attributes': {'myepip': {'get_attribute': ['SELF', 'myep', 'ip_address']}, 'myepattr': {'get_attribute': ['SELF', 'myep', 'attr2']}}, 'capabilities': {'myep': 'yorc.test.capabilities.MyEndpoint'}}}",,15.0,0.0,0.0,9.0,0.0,17.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,"{'radon.nodes.datapipeline.DestinationPB': {'derived_from': 'radon.nodes.datapipeline.PipelineBlock', 'metadata': {'targetNamespace': 'radon.nodes.datapipeline', 'abstract': 'true', 'final': 'false'}, 'capabilities': {'ConnectToPipeline': {'occurrences': [1, 1], 'valid_source_types': ['radon.nodes.datapipeline.MidwayPB', 'radon.nodes.datapipeline.SourcePB'], 'type': 'radon.capabilities.datapipeline.ConnectToPipeline'}}}}",,15.0,0.0,0.0,11.0,0.0,20.0,4.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2468,"{'org.alien4cloud.alien4cloud.webapp.relationships.AlienConnectToElasticSearch': {'derived_from': 'tosca.relationships.ConnectsTo', 'valid_target_types': ['org.alien4cloud.elasticsearch.pub.capabilities.ElasticSearchTransportAPI'], 'interfaces': {'Configure': {'pre_configure_source': {'inputs': {'ES_IP': {'get_attribute': ['TARGET', 'ip_address']}, 'ES_PORT': {'get_property': ['TARGET', 'elasticsearch', 'port']}, 'CLUSTER_NAME': {'get_property': ['TARGET', 'cluster_name']}}, 'implementation': 'scripts/elasticsearch/ConnectToElasticSearch/pre_configure_source.sh'}}}, 'artifacts': [{'commons': {'file': 'scripts/commons', 'type': 'tosca.artifacts.File'}}]}}",,26.0,0.0,0.0,18.0,0.0,30.0,4.68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
933,"{'tosca.nodes.Compute': {'derived_from': 'tosca.nodes.Abstract.Compute', 'attributes': {'private_address': {'type': 'string'}, 'public_address': {'type': 'string'}, 'networks': {'type': 'map', 'entry_schema': {'type': 'tosca.datatypes.network.NetworkInfo'}}, 'ports': {'type': 'map', 'entry_schema': {'type': 'tosca.datatypes.network.PortInfo'}}}, 'requirements': [{'local_storage': {'capability': 'tosca.capabilities.Attachment', 'node': 'tosca.nodes.Storage.BlockStorage', 'relationship': 'tosca.relationships.AttachesTo', 'occurrences': [0, 'UNBOUNDED']}}], 'capabilities': {'host': {'type': 'tosca.capabilities.Compute', 'valid_source_types': ['tosca.nodes.SoftwareComponent']}, 'endpoint': {'type': 'tosca.capabilities.Endpoint.Admin'}, 'os': {'type': 'tosca.capabilities.OperatingSystem'}, 'scalable': {'type': 'tosca.capabilities.Scalable'}, 'binding': {'type': 'tosca.capabilities.network.Bindable'}}}}",,36.0,0.0,0.0,33.0,0.0,51.0,4.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1826,"{'tosca.nodes.nfv.CP': {'derived_from': 'tosca.nodes.Root', 'properties': {'type': {'type': 'string', 'required': False}}, 'requirements': [{'virtualLink': {'capability': 'tosca.capabilities.nfv.VirtualLinkable'}}, {'virtualbinding': {'capability': 'tosca.capabilities.nfv.VirtualBindable'}}], 'attributes': {'IP_address': {'type': 'string'}}}}",,14.0,0.0,0.0,14.0,0.0,20.0,3.88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1123,"{'tosca.nodes.RDBMS': {'abstract': True, 'derived_from': 'tosca.nodes.SoftwareComponent', 'description': 'The TOSCA RDBMS Node Type represents a generic relational database. It should be inherited to define an actual Database (Such as MySQL) and lifecycle implementation.\n', 'tags': {'icon': '/images/relanode_filtertional_db.png'}}}",,8.0,0.0,0.0,6.0,0.0,34.0,5.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2608,"{'test.relationships.DependsOn': {'valid_sources': ['test.requirements.Feature'], 'valid_targets': ['test.capabilities.Feature']}}",,5.0,0.0,0.0,3.0,0.0,5.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1649,"{'org.alien4cloud.kubernetes.api.types.Job': {'tags': {'icon': '/images/kubernetes.Job.png'}, 'derived_from': 'org.alien4cloud.kubernetes.api.types.AbstractJob'}}",,4.0,0.0,0.0,4.0,0.0,6.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1437,"{'yorc.nodes.aws.Image': {'abstract': True, 'derived_from': 'tosca.nodes.Root', 'description': 'AWS location configuration type that represents an amazon image (ami).', 'properties': {'id': {'type': 'string'}}, 'capabilities': {'os': {'type': 'tosca.capabilities.OperatingSystem'}}}}",,10.0,0.0,0.0,10.0,0.0,24.0,4.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26,"{'tosca.nodes.BlockStorage': {'derived_from': 'tosca.nodes.Root', 'properties': {'size': {'type': 'scalar-unit.size', 'constraints': [{'greater_or_equal': '1 MB'}]}, 'volume_id': {'type': 'string', 'required': False}, 'snapshot_id': {'type': 'string', 'required': False}}, 'attributes': {'volume_id': {'type': 'string'}}, 'capabilities': {'attachment': {'type': 'tosca.capabilities.Attachment'}}}}",,19.0,0.0,0.0,19.0,0.0,29.0,4.09,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
235,"{'org.alien4cloud.www.apache.linux_ans.nodes.Apache': {'derived_from': 'org.alien4cloud.www.apache.pub.nodes.Apache', 'description': 'The TOSCA Apache Node Type represents an apache component that can be managed and run by a TOSCA Compute Node Type. This version is installed by using Ansible.\n', 'properties': {'document_root': {'type': 'string', 'default': '/var/www/html'}}, 'requirements': [{'host': {'capability': 'tosca.capabilities.Container', 'node': 'tosca.nodes.Compute', 'relationship': 'tosca.relationships.HostedOn', 'occurrences': [1, 1], 'node_filter': {'capabilities': [{'tosca.capabilities.OperatingSystem': {'properties': [{'type': {'equal': 'linux'}}, {'architecture': {'equal': 'x86_64'}}, {'distribution': {'valid_values': ['red hat', 'centos', 'rhel', 'debian', 'ubuntu']}}]}}]}}}], 'interfaces': {'Standard': {'create': {'inputs': {'ANSIBLE_VERBOSE': False, 'PLAYBOOK_ENTRY': 'create.yml'}, 'implementation': 'playbook/playbook.ansible'}, 'configure': {'inputs': {'port': {'get_property': ['SELF', 'data_endpoint', 'port']}, 'document_root': {'get_property': ['SELF', 'document_root']}, 'ANSIBLE_VERBOSE': False, 'PLAYBOOK_ENTRY': 'configure.yml'}, 'implementation': 'playbook/playbook.ansible'}, 'start': {'inputs': {'ANSIBLE_VERBOSE': False, 'PLAYBOOK_ENTRY': 'start.yml'}, 'implementation': 'playbook/playbook.ansible'}, 'stop': {'inputs': {'ANSIBLE_VERBOSE': False, 'PLAYBOOK_ENTRY': 'stop.yml'}, 'implementation': 'playbook/playbook.ansible'}, 'delete': {'inputs': {'port': {'get_property': ['SELF', 'data_endpoint', 'port']}, 'document_root': {'get_property': ['SELF', 'document_root']}, 'ANSIBLE_VERBOSE': False, 'PLAYBOOK_ENTRY': 'delete.yml'}, 'implementation': 'playbook/playbook.ansible'}}}}}",,77.0,0.0,0.0,58.0,0.0,127.0,6.03,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
476,"{'tosca.nodes.MiCADO.Container.Config.ConfigMap': {'description': 'base type for Config files', 'derived_from': 'tosca.nodes.MiCADO.Container.Config', 'properties': {'data': {'type': 'map', 'description': 'data', 'required': False}, 'binaryData': {'type': 'map', 'description': 'datab', 'required': False}}, 'capabilities': {'volume': {'type': 'tosca.capabilities.Attachment'}}, 'interfaces': {'Kubernetes': {'type': 'tosca.interfaces.MiCADO.Kubernetes', 'create': {'inputs': {'data': {'get_property': ['SELF', 'data']}, 'binaryData': {'get_property': ['SELF', 'binaryData']}}}}}}}",,28.0,0.0,0.0,24.0,0.0,42.0,4.46,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
482,"{'tosca.nodes.MiCADO.CloudSigma.Compute.Occo.small': {'description': 'Basic CloudSigma VM (2GHz/2GB) for MiCADO, by Occopus', 'derived_from': 'tosca.nodes.MiCADO.CloudSigma.Compute.Occo', 'properties': {'num_cpus': {'type': 'integer', 'default': 2000, 'required': True}, 'mem_size': {'type': 'integer', 'default': 2147483648, 'required': True}}, 'interfaces': {'Occopus': {'type': 'tosca.interfaces.MiCADO.Occopus', 'create': {'inputs': {'endpoint': {'get_property': ['SELF', 'endpoint']}}}}}}}",,21.0,0.0,0.0,19.0,0.0,37.0,4.76,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1276,"{'tosca.nodes.network.Port': {'derived_from': 'tosca.nodes.Root', 'properties': {'ip_address': {'type': 'string', 'required': False}, 'order': {'type': 'integer', 'required': True, 'default': 0, 'constraints': [{'greater_or_equal': 0}]}, 'is_default': {'type': 'boolean', 'required': False, 'default': False}, 'ip_range_start': {'type': 'string', 'required': False}, 'ip_range_end': {'type': 'string', 'required': False}}, 'requirements': [{'link': {'capability': 'tosca.capabilities.network.Linkable', 'relationship': 'tosca.relationships.network.LinksTo'}}, {'binding': {'capability': 'tosca.capabilities.network.Bindable', 'relationship': 'tosca.relationships.network.BindsTo'}}]}}",,29.0,0.0,0.0,29.0,0.0,47.0,4.54,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2254,"{'tosca.nodes.indigo.Container.Application.Docker': {'derived_from': 'tosca.nodes.Container.Application.Docker', 'properties': {'command': {'required': False, 'type': 'string'}, 'uris': {'required': False, 'type': 'list', 'entry_schema': {'type': 'string'}}, 'environment_variables': {'required': False, 'type': 'map', 'entry_schema': {'type': 'string'}}, 'constraints': {'required': False, 'type': 'list', 'entry_schema': {'type': 'list', 'entry_schema': {'type': 'string'}}}, 'labels': {'required': False, 'type': 'map', 'entry_schema': {'type': 'string'}}, 'priviliged': {'required': False, 'type': 'boolean', 'default': False}, 'force_pull_image': {'required': False, 'type': 'boolean', 'default': False}}}}",,36.0,0.0,0.0,36.0,0.0,58.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
502,"{'org.alien4cloud.spark.linux_sh.nodes.SparkMaster': {'derived_from': 'org.alien4cloud.spark.linux_sh.nodes.SparkNode', 'capabilities': {'spark_master': {'type': 'org.alien4cloud.spark.pub.capabilities.SparkMaster'}, 'spark_rest': {'type': 'org.alien4cloud.spark.pub.capabilities.SparkREST'}, 'spark_ui': {'type': 'org.alien4cloud.spark.pub.capabilities.SparkMasterUI'}}, 'attributes': {'spark_ui': {'concat': [{'get_attribute': ['SELF', 'spark_ui', 'protocol']}, '://', {'get_attribute': ['SELF', 'public_ip_address']}, ':', {'get_attribute': ['SELF', 'spark_ui', 'port']}]}, 'spark_rest_port': {'get_attribute': ['SELF', 'spark_rest', 'port']}}, 'interfaces': {'Standard': {'start': {'inputs': {'SPARK_INSTALL_DIR': {'get_property': ['SELF', 'install_dir']}, 'SPARK_MASTER_ADDRESS': {'get_attribute': ['HOST', 'ip_address']}, 'SPARK_UI_PORT': {'get_property': ['SELF', 'spark_ui', 'port']}, 'SPARK_MASTER_PORT': {'get_property': ['SELF', 'spark_master', 'port']}, 'SPARK_MASTER_REST_PORT': {'get_property': ['SELF', 'spark_rest', 'port']}}, 'implementation': 'scripts/start_master.sh'}}}}}",,58.0,0.0,0.0,32.0,0.0,63.0,4.73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1249,"{'openstack.nodes.Nova': {'derived_from': 'openstack.nodes.Project_Requiring_MariaDB_and_Keystone', 'capabilities': {'nova': {'description': 'Nova capability', 'type': 'openstack.capabilities.Endpoint.Nova'}}}}",,6.0,0.0,0.0,6.0,0.0,10.0,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,"{'tosca.nodes.indigo.Container.Application.Docker.Marathon': {'derived_from': 'tosca.nodes.indigo.Container.Application.Docker', 'metadata': {'icon': '/images/marathon.png'}, 'attributes': {'load_balancer_ips': {'type': 'list', 'entry_schema': 'string'}}, 'properties': {'force_pull_image': {'required': False, 'type': 'boolean', 'default': True}, 'enable_https': {'required': False, 'type': 'boolean', 'default': False}}, 'artifacts': {'image': {'file': '', 'type': 'tosca.artifacts.Deployment.Image.Container.Docker'}}}}",,21.0,0.0,0.0,21.0,0.0,33.0,4.48,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
245,"{'my.nodes.ScalableContainer': {'derived_from': 'my.nodes.Container.Application.Docker', 'description': 'represents scalable containerized application.', 'capabilities': {'scalable': 'tosca.capabilities.Scalable'}, 'requirements': [{'endpoint': 'tosca.capabilities.Endpoint', 'type': 'tosca.relationships.ConnectsTo', 'lower_bound': 0, 'upper_bound': 'UNBOUNDED'}], 'properties': {'appname': {'description': 'Application name', 'type': 'string', 'required': True}, 'appinstance': {'description': 'Lifecycle', 'type': 'string', 'required': True}, 'image_name': {'description': 'Docker image name', 'type': 'string', 'required': True}, 'image_tag': {'description': 'Docker image tag', 'type': 'string', 'required': True}, 'avail_zone': {'description': 'DC Region', 'type': 'string', 'required': True}}, 'interfaces': {'Standard': {'create': {'implementation': 'scripts/kube-create.sh', 'inputs': {'image_name': {'type': 'string'}}}, 'configure': 'scripts/kube-configure.sh', 'start': 'scripts/kube-start.sh', 'stop': 'scripts/kube-stop.sh', 'delete': 'scripts/kube-delete.sh'}}}}",,42.0,0.0,0.0,42.0,0.0,79.0,5.24,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
1004,"{'fastconnect.nodes.apacheLBGroovy': {'derived_from': 'fastconnect.nodes.apacheLB', 'description': 'Installation of apacheLB using Cloudify scripts\n', 'properties': {'version': {'type': 'version', 'default': 2, 'constraints': [{'equal': 2}]}}, 'interfaces': {'lifecycle': {'create': 'scripts/apacheLB_installCalm.groovy', 'start': 'scripts/apacheLB_start.groovy', 'stop': 'scripts/apacheLB_stop.groovy', 'delete': 'scripts/apacheLB_uninstall.groovy'}, 'monitor': {'locator': 'scripts/monitor/locator.groovy', 'startDetection': 'scripts/monitor/startDetection.groovy'}, 'custom': {'addNode': {'inputs': {'instanceId': {'type': 'string', 'required': True}, 'node': {'type': 'string', 'required': True}}, 'implementation': 'scripts/apacheLB_addNode.groovy'}, 'removeNode': 'scripts/apacheLB_removeNode.groovy', 'deployPublic': {'inputs': {'publicUrl': {'type': 'string', 'required': True}}}, 'updateWar': {'inputs': {'warUrl': {'type': 'string', 'required': True}, 'countSlave': {'type': 'integer', 'required': False}, 'tresholdRate': {'type': 'float', 'required': True}}, 'implementation': 'scripts/updateWarUrl.groovy'}, 'updateWarFile': 'scripts/updateWarFile.groovy'}}, 'requirements': [{'httpEndpoint': {'capability': 'calm.capabilities.HttpEndpoint', 'occurrences': [0, 'unbounded']}}], 'artifacts': [{'scripts': {'file': 'scripts', 'type': 'fastconnect.artifacts.ResourceDirectory'}}]}}",,57.0,0.0,0.0,55.0,0.0,92.0,5.74,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1911,{'tosca.nodes.TMForum.Models.SIDModels.ResourceDomain.ResourceABE.CompoundResourceABE.CompoundResource': {'derived_from': 'tosca.nodes.TMForum.Models.SIDModels.ResourceDomain.ResourceABE.CompoundResourceABE'}},,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,"{'org.ystia.kubernetes.pub.nodes.KubernetesWorker': {'abstract': True, 'derived_from': 'tosca.nodes.Root', 'tags': {'icon': '/images/kubernetes-worker-icon.png'}, 'description': 'A KubernetesWorker contains Kubernetes services used to run pods.\n', 'requirements': [{'api_server': {'capability': 'org.ystia.kubernetes.pub.capabilities.KubernetesAPIServer', 'node': 'org.ystia.kubernetes.pub.nodes.KubernetesMaster', 'occurrences': [1, 1]}}]}}",,13.0,0.0,0.0,11.0,0.0,27.0,4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,"{'org.lexis.nodes.DownloadGEOGData': {'derived_from': 'tosca.nodes.SoftwareComponent', 'properties': {'output_directory': {'type': 'string', 'description': 'Absolute path to directory where to store donwloaded data'}}, 'interfaces': {'Standard': {'create': {'implementation': 'playbooks/noop.yaml'}}, 'custom': {'download': {'inputs': {'OUTPUT_DIRECTORY': {'get_property': ['SELF', 'output_directory']}}, 'implementation': 'playbooks/download_geog.yaml'}}}, 'tags': {'icon': '/images/GEOG.png'}}}",,20.0,0.0,0.0,18.0,0.0,34.0,4.91,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
706,"{'tosca.nodes.BlockStorage': {'metadata': {'puccini.normative': 'true', 'specification.citation': '[TOSCA-Simple-Profile-YAML-v1.0]', 'specification.location': '5.8.9'}, 'description': '', 'derived_from': 'tosca.nodes.Root', 'properties': {'size': {'description': 'The requested storage size (default unit is MB).', 'type': 'scalar-unit.size', 'constraints': [{'greater_or_equal': '1 MB'}]}, 'volume_id': {'description': 'ID of an existing volume (that is in the accessible scope of the requesting application).', 'type': 'string', 'required': False}, 'snapshot_id': {'description': 'Some identifier that represents an existing snapshot that should be used when creating the block storage (volume).', 'type': 'string', 'required': False}}, 'capabilities': {'attachment': {'type': 'tosca.capabilities.Attachment'}}}}",,26.0,0.0,0.0,24.0,0.0,77.0,5.74,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
